site_id,site_name,bom_id,role,asset_ref,planned_instances,source_state,validation_status,exclusion
SS_017,Covered Bazaar,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,10,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Cover_Metal_Painted_05/SM_Ind_Jun_Cover_Metal_Painted_05,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Spring_Metal_Rusty_01/SM_Ind_Jun_Spring_Metal_Rusty_01,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_TAC_007,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_01,10,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_UTIL_005,Conduit cable and wall run,map-owned://MOD_UTIL_03,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_FIXTURE_01,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_POLE_01,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_VEG_002,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,4,staged_pack_asset,corrected_surface_underlay_plus_pack_mesh_candidates,"The downloaded Dried Grass listing is a surface, not an instanced plant mesh"
SS_017,Covered Bazaar,OT_VEG_003,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,7,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,7,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_DECAL_002,Rust grime and utility leaks,source://FAB_SUP_002/mud_stain_wbhtagkv_4k,10,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_DECAL_004,Signs warning plates and shop boards,map-owned://MOD_SIGN_02,14,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_FURN_006,Market containers baskets and goods,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Box_Wood_S/StaticMeshes/SM_Mil_Trench_Storage_Box_Wood_S,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_FURN_006,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_War_Container_Jerrycan_Metal_Red_03/SM_Ind_War_Container_Jerrycan_Metal_Red_03,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_02/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_02,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_04/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_04,7,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_06/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_06,7,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Exhaust_Metal_Rusty_06/SM_Ind_Jun_Exhaust_Metal_Rusty_06,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Sto_PaintCan_Metal_Worn_03/SM_Ind_Sto_PaintCan_Metal_Worn_03,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_TAC_007,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_001,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_002,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_004,Pipe straight/elbow network,map-owned://MOD_UTIL_02,11,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_005,Conduit cable and wall run,map-owned://MOD_UTIL_03,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_03,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_04,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_05,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_UTIL_008,Tanks pumps and secondary equipment,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Tank_Metal_Rusty_01/SM_Ind_Jun_Tank_Metal_Rusty_01,2,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_018,Telecom Workshop,OT_VEG_003,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_B,8,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_FENCE_01,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_GATE_01,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_DECAL_003,Ground breakup and dust edges,source://FAB_P1B_013/cracked_asphalt_tjmgfelew_4k,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_DECAL_005,Spawn road and service markings,map-owned://OT_SPAWN_MARKING_01,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,5,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,5,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_TAC_002,Sandbag square/end piece,project:///Game/Maps/Sunscar/Art/Quixel/SandbagsSquare/SM_ydznbff_tier_2/StaticMeshes/SM_ydznbff_tier_2,4,existing_project_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_TAC_004,Checkpoint road barriers,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Equipment_Sandbag_Canvas_Stack_02/StaticMeshes/SM_Mil_Trench_Equipment_Sandbag_Canvas_Stack_02,2,staged_pack_asset,offline_candidate_collision_validation_required,Do not create continuous impassable sandbag walls
SS_019,South Defender Insertion,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_FIXTURE_01,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_LAMP_01,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_019,South Defender Insertion,OT_VEG_003,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,8,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_FENCE_02,9,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_GATE_02,9,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_DECAL_003,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,10,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_GROUND_005,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,8,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_GROUND_006,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,6,existing_project_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_02/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_02,4,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_04/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_04,3,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_06/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_06,3,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_TAC_004,Checkpoint road barriers,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Equipment_Sandbag_Canvas_Stack_01/StaticMeshes/SM_Mil_Trench_Equipment_Sandbag_Canvas_Stack_01,3,staged_pack_asset,offline_candidate_collision_validation_required,Do not create continuous impassable sandbag walls
SS_020,North Defender Insertion,OT_TAC_004,Checkpoint road barriers,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Equipment_Sandbag_Canvas_Stack_02/StaticMeshes/SM_Mil_Trench_Equipment_Sandbag_Canvas_Stack_02,3,staged_pack_asset,offline_candidate_collision_validation_required,Do not create continuous impassable sandbag walls
SS_020,North Defender Insertion,OT_TAC_004,Checkpoint road barriers,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Equipment_Sandbag_Canvas_Stack_03/StaticMeshes/SM_Mil_Trench_Equipment_Sandbag_Canvas_Stack_03,4,staged_pack_asset,offline_candidate_collision_validation_required,Do not create continuous impassable sandbag walls
SS_020,North Defender Insertion,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_FIXTURE_01,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_UTIL_009,Lamps poles and fixtures,map-owned://OT_LAMP_01,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_020,North Defender Insertion,OT_VEG_003,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_B,16,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
