candidate_id,site_id,site_name,bom_id,class,asset_role,planned_asset_ref,source_state,cluster_id,x_m,y_m,z_resolution,yaw_deg,scale,band,placement_policy,resolution_status,collision,nanite,hard_rule,ue_required
SS_017_GROUND_009,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C02,19.481,-100.121,terrain_trace_in_ue,8.5,0.9497,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_010,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C02,20.087,-86.874,terrain_trace_in_ue,184,1.1474,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_011,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C03,13.277,-85.663,terrain_trace_in_ue,174.07,1.1642,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_012,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C03,40.632,-85.875,terrain_trace_in_ue,179.76,0.9988,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_013,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C03,26.933,-86.569,terrain_trace_in_ue,180.73,0.8226,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_014,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C03,33.982,-100.389,terrain_trace_in_ue,1.87,0.9936,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_015,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C03,41.612,-100.277,terrain_trace_in_ue,355.56,1.0554,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_016,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C04,23.042,-86.648,terrain_trace_in_ue,171.9,0.8326,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_017,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C04,22.41,-85.768,terrain_trace_in_ue,186.47,0.7045,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_018,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C04,28.878,-86.272,terrain_trace_in_ue,185.29,1.0222,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_019,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C04,13.626,-85.924,terrain_trace_in_ue,180.92,1.1548,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_020,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C04,28.61,-85.743,terrain_trace_in_ue,178.61,0.9306,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_021,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C05,27.435,-85.913,terrain_trace_in_ue,185.4,0.97,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_022,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C05,30.73,-86.68,terrain_trace_in_ue,172.6,1.1745,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_023,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C05,26.597,-85.712,terrain_trace_in_ue,173.64,1.1411,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_024,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C05,21.276,-86.561,terrain_trace_in_ue,186.71,0.7883,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_025,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C05,16.222,-100.409,terrain_trace_in_ue,7.8,1.0113,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_026,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,staged_pack_asset,SS_017_GROUND_C06,15.84,-100.478,terrain_trace_in_ue,7.67,1.0641,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_027,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_03/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_03,staged_pack_asset,SS_017_GROUND_C06,20.599,-100.22,terrain_trace_in_ue,358.55,0.9872,bazaar_south_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_GROUND_028,SS_017,Covered Bazaar,OT_GROUND_007,ground,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_05/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_05,staged_pack_asset,SS_017_GROUND_C06,30.431,-85.518,terrain_trace_in_ue,170.83,0.7402,bazaar_north_stalls,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_001,SS_017,Covered Bazaar,OT_VEG_002,vegetation,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,staged_pack_asset,SS_017_VEGETATION_C01,26.755,-99.617,terrain_trace_in_ue,359.02,1.1508,bazaar_south_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_002,SS_017,Covered Bazaar,OT_VEG_003,vegetation,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,staged_pack_asset,SS_017_VEGETATION_C01,19.459,-85.999,terrain_trace_in_ue,183.16,0.816,bazaar_north_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_003,SS_017,Covered Bazaar,OT_VEG_003,vegetation,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,staged_pack_asset,SS_017_VEGETATION_C01,38.268,-85.894,terrain_trace_in_ue,187.93,0.8583,bazaar_north_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_004,SS_017,Covered Bazaar,OT_VEG_002,vegetation,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,staged_pack_asset,SS_017_VEGETATION_C01,43.747,-85.754,terrain_trace_in_ue,189.39,0.9661,bazaar_north_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_005,SS_017,Covered Bazaar,OT_VEG_003,vegetation,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,staged_pack_asset,SS_017_VEGETATION_C01,41.733,-86.026,terrain_trace_in_ue,178.61,1.0115,bazaar_north_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_006,SS_017,Covered Bazaar,OT_VEG_003,vegetation,Sparse weed variant set,/Game/MilitaryTrench/Assets/3D/Plants/Des_West_Grass_Wild_01/StaticMeshes/SM_Des_West_Grass_Wild_01_A,staged_pack_asset,SS_017_VEGETATION_C01,31.56,-99.671,terrain_trace_in_ue,7.93,0.921,bazaar_south_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_007,SS_017,Covered Bazaar,OT_VEG_002,vegetation,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,staged_pack_asset,SS_017_VEGETATION_C02,24.226,-99.597,terrain_trace_in_ue,356.44,1.1821,bazaar_south_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_017_VEGETATION_008,SS_017,Covered Bazaar,OT_VEG_002,vegetation,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,staged_pack_asset,SS_017_VEGETATION_C02,33.113,-99.157,terrain_trace_in_ue,356.85,0.983,bazaar_south_stalls,seeded_pcg,asset_candidate_resolved_transform_still_candidate,None,Material dependent,Preserve full central passage and enemy readability,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_001,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C01,-64.701,-85.713,socket_or_trace_in_ue,89.92,1.0166,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_002,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C01,-64.416,-83.74,socket_or_trace_in_ue,180.63,1.0287,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_003,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C01,-65.253,-92.409,socket_or_trace_in_ue,90.47,0.9636,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_004,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C01,-60.639,-83.252,socket_or_trace_in_ue,180.24,0.9714,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_005,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C01,-47.297,-92.546,socket_or_trace_in_ue,269.09,1.0291,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_006,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C01,-65.848,-91.866,socket_or_trace_in_ue,89.36,0.9773,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_007,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C02,-46.9,-87.937,socket_or_trace_in_ue,270.34,0.9995,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_008,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C02,-61.245,-82.603,socket_or_trace_in_ue,179.57,0.9999,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_009,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C02,-61.792,-83.652,socket_or_trace_in_ue,180.96,1.0352,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_010,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C02,-65.434,-83.317,socket_or_trace_in_ue,180.08,1.0317,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_011,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C02,-52.699,-98.772,socket_or_trace_in_ue,0.8,0.9663,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_012,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C02,-64.486,-83.235,socket_or_trace_in_ue,180.21,0.9622,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_013,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C03,-58.442,-99.31,socket_or_trace_in_ue,0.47,1.038,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_014,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C03,-64.873,-98.451,socket_or_trace_in_ue,90.95,0.9558,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_015,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C03,-48.651,-82.978,socket_or_trace_in_ue,180.35,1.0484,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_016,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C03,-46.531,-88.701,socket_or_trace_in_ue,270.12,0.9824,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_017,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C03,-46.522,-97.217,socket_or_trace_in_ue,270.44,0.9839,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_018,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C03,-47.175,-87.423,socket_or_trace_in_ue,270.11,1.0286,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_019,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C04,-64.243,-99.441,socket_or_trace_in_ue,0.05,1.0315,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_020,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C04,-58.046,-83.263,socket_or_trace_in_ue,179.32,0.9719,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_021,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C04,-54.95,-98.565,socket_or_trace_in_ue,359.05,0.9516,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_022,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C04,-54.656,-98.924,socket_or_trace_in_ue,0.5,0.954,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_023,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,map_owned_definition,SS_018_ARCHITECTURE_C04,-55.368,-82.716,socket_or_trace_in_ue,179.7,0.9973,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_024,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,map_owned_definition,SS_018_ARCHITECTURE_C04,-50.106,-83.729,socket_or_trace_in_ue,179.29,1.0005,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_025,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,map_owned_definition,SS_018_ARCHITECTURE_C05,-60.396,-82.637,socket_or_trace_in_ue,180.89,1.0396,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_026,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,map_owned_definition,SS_018_ARCHITECTURE_C05,-47.009,-84.461,socket_or_trace_in_ue,270.61,1.0483,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_018_ARCHITECTURE_027,SS_018,Telecom Workshop,OT_ARCH_003,architecture,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,map_owned_definition,SS_018_ARCHITECTURE_C05,-47.427,-98.311,socket_or_trace_in_ue,359.56,0.9601,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Simple or none,Selective,Roof equipment remains non-traversable,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
